sido,sigungu,car_type,car_purpose,year,month,value
경기,용인시 수지구,특수,관용,2025,05,0
경기,용인시 수지구,특수,자가용,2025,05,244
경기,용인시 수지구,특수,영업용,2025,05,44
경기,용인시 수지구,특수,계,2025,05,288
경기,용인시 수지구,총계,관용,2025,05,66
경기,용인시 수지구,총계,자가용,2025,05,"151,565"
경기,용인시 수지구,총계,영업용,2025,05,"2,416"
경기,용인시 수지구,총계,계,2025,05,"154,047"
경기,용인시 처인구,승용,관용,2025,05,410
경기,용인시 처인구,승용,자가용,2025,05,"128,249"
경기,용인시 처인구,승용,영업용,2025,05,"1,708"
경기,용인시 처인구,승용,계,2025,05,"130,367"
경기,용인시 처인구,승합,관용,2025,05,174
경기,용인시 처인구,승합,자가용,2025,05,"3,762"
경기,용인시 처인구,승합,영업용,2025,05,"1,546"
경기,용인시 처인구,승합,계,2025,05,"5,482"
경기,용인시 처인구,화물,관용,2025,05,236
경기,용인시 처인구,화물,자가용,2025,05,"21,784"
경기,용인시 처인구,화물,영업용,2025,05,"4,948"
경기,용인시 처인구,화물,계,2025,05,"26,968"
경기,용인시 처인구,특수,관용,2025,05,19
경기,용인시 처인구,특수,자가용,2025,05,737
경기,용인시 처인구,특수,영업용,2025,05,412
경기,용인시 처인구,특수,계,2025,05,"1,168"
경기,용인시 처인구,총계,관용,2025,05,839
경기,용인시 처인구,총계,자가용,2025,05,"154,532"
경기,용인시 처인구,총계,영업용,2025,05,"8,614"
경기,용인시 처인구,총계,계,2025,05,"163,985"
경기,의왕시,승용,관용,2025,05,118
경기,의왕시,승용,자가용,2025,05,"59,087"
경기,의왕시,승용,영업용,2025,05,411
경기,의왕시,승용,계,2025,05,"59,616"
경기,의왕시,승합,관용,2025,05,95
경기,의왕시,승합,자가용,2025,05,"1,173"
경기,의왕시,승합,영업용,2025,05,193
경기,의왕시,승합,계,2025,05,"1,461"
경기,의왕시,화물,관용,2025,05,85
경기,의왕시,화물,자가용,2025,05,"5,651"
경기,의왕시,화물,영업용,2025,05,"2,026"
경기,의왕시,화물,계,2025,05,"7,762"
경기,의왕시,특수,관용,2025,05,8
경기,의왕시,특수,자가용,2025,05,156
경기,의왕시,특수,영업용,2025,05,303
경기,의왕시,특수,계,2025,05,467
경기,의왕시,총계,관용,2025,05,306
경기,의왕시,총계,자가용,2025,05,"66,067"
경기,의왕시,총계,영업용,2025,05,"2,933"
경기,의왕시,총계,계,2025,05,"69,306"
경기,의정부시,승용,관용,2025,05,291
경기,의정부시,승용,자가용,2025,05,"153,395"
경기,의정부시,승용,영업용,2025,05,"2,014"
경기,의정부시,승용,계,2025,05,"155,700"
경기,의정부시,승합,관용,2025,05,255
경기,의정부시,승합,자가용,2025,05,"4,246"
경기,의정부시,승합,영업용,2025,05,427
경기,의정부시,승합,계,2025,05,"4,928"
경기,의정부시,화물,관용,2025,05,194
경기,의정부시,화물,자가용,2025,05,"17,708"
경기,의정부시,화물,영업용,2025,05,"3,101"
경기,의정부시,화물,계,2025,05,"21,003"
경기,의정부시,특수,관용,2025,05,29
경기,의정부시,특수,자가용,2025,05,541
경기,의정부시,특수,영업용,2025,05,267
경기,의정부시,특수,계,2025,05,837
경기,의정부시,총계,관용,2025,05,769
경기,의정부시,총계,자가용,2025,05,"175,890"
경기,의정부시,총계,영업용,2025,05,"5,809"
경기,의정부시,총계,계,2025,05,"182,468"
경기,이천시,승용,관용,2025,05,219
경기,이천시,승용,자가용,2025,05,"103,900"
경기,이천시,승용,영업용,2025,05,893
경기,이천시,승용,계,2025,05,"105,012"
경기,이천시,승합,관용,2025,05,89
경기,이천시,승합,자가용,2025,05,"3,176"
경기,이천시,승합,영업용,2025,05,851
경기,이천시,승합,계,2025,05,"4,116"
경기,이천시,화물,관용,2025,05,137
경기,이천시,화물,자가용,2025,05,"18,957"
경기,이천시,화물,영업용,2025,05,"4,341"
경기,이천시,화물,계,2025,05,"23,435"
경기,이천시,특수,관용,2025,05,15
경기,이천시,특수,자가용,2025,05,494
경기,이천시,특수,영업용,2025,05,567
경기,이천시,특수,계,2025,05,"1,076"
경기,이천시,총계,관용,2025,05,460
경기,이천시,총계,자가용,2025,05,"126,527"
경기,이천시,총계,영업용,2025,05,"6,652"
경기,이천시,총계,계,2025,05,"133,639"
경기,파주시,승용,관용,2025,05,287
경기,파주시,승용,자가용,2025,05,"218,330"
경기,파주시,승용,영업용,2025,05,"2,524"
경기,파주시,승용,계,2025,05,"221,141"
경기,파주시,승합,관용,2025,05,95
경기,파주시,승합,자가용,2025,05,"5,254"
경기,파주시,승합,영업용,2025,05,"2,665"
경기,파주시,승합,계,2025,05,"8,014"
경기,파주시,화물,관용,2025,05,171
경기,파주시,화물,자가용,2025,05,"31,222"
경기,파주시,화물,영업용,2025,05,"6,401"
경기,파주시,화물,계,2025,05,"37,794"
경기,파주시,특수,관용,2025,05,22
경기,파주시,특수,자가용,2025,05,714
경기,파주시,특수,영업용,2025,05,308
경기,파주시,특수,계,2025,05,"1,044"
경기,파주시,총계,관용,2025,05,575
경기,파주시,총계,자가용,2025,05,"255,520"
경기,파주시,총계,영업용,2025,05,"11,898"
경기,파주시,총계,계,2025,05,"267,993"
경기,평택시,승용,관용,2025,05,384
경기,평택시,승용,자가용,2025,05,"294,030"
경기,평택시,승용,영업용,2025,05,"3,811"
경기,평택시,승용,계,2025,05,"298,225"
경기,평택시,승합,관용,2025,05,162
경기,평택시,승합,자가용,2025,05,"7,355"
경기,평택시,승합,영업용,2025,05,"2,151"
경기,평택시,승합,계,2025,05,"9,668"
경기,평택시,화물,관용,2025,05,262
경기,평택시,화물,자가용,2025,05,"35,981"
경기,평택시,화물,영업용,2025,05,"7,656"
경기,평택시,화물,계,2025,05,"43,899"
경기,평택시,특수,관용,2025,05,23
경기,평택시,특수,자가용,2025,05,"1,025"
경기,평택시,특수,영업용,2025,05,986
경기,평택시,특수,계,2025,05,"2,034"
경기,평택시,총계,관용,2025,05,831
경기,평택시,총계,자가용,2025,05,"338,391"
경기,평택시,총계,영업용,2025,05,"14,604"
경기,평택시,총계,계,2025,05,"353,826"
경기,포천시,승용,관용,2025,05,195
경기,포천시,승용,자가용,2025,05,"66,922"
경기,포천시,승용,영업용,2025,05,"4,872"
경기,포천시,승용,계,2025,05,"71,989"
경기,포천시,승합,관용,2025,05,76
경기,포천시,승합,자가용,2025,05,"2,598"
경기,포천시,승합,영업용,2025,05,771
경기,포천시,승합,계,2025,05,"3,445"
경기,포천시,화물,관용,2025,05,161
경기,포천시,화물,자가용,2025,05,"20,750"
경기,포천시,화물,영업용,2025,05,"2,396"
경기,포천시,화물,계,2025,05,"23,307"
경기,포천시,특수,관용,2025,05,17
경기,포천시,특수,자가용,2025,05,362
경기,포천시,특수,영업용,2025,05,367
경기,포천시,특수,계,2025,05,746
경기,포천시,총계,관용,2025,05,449
경기,포천시,총계,자가용,2025,05,"90,632"
경기,포천시,총계,영업용,2025,05,"8,406"
경기,포천시,총계,계,2025,05,"99,487"
경기,하남시,승용,관용,2025,05,204
경기,하남시,승용,자가용,2025,05,"123,059"
경기,하남시,승용,영업용,2025,05,"1,031"
경기,하남시,승용,계,2025,05,"124,294"
경기,하남시,승합,관용,2025,05,88
경기,하남시,승합,자가용,2025,05,"2,361"
경기,하남시,승합,영업용,2025,05,353
경기,하남시,승합,계,2025,05,"2,802"
경기,하남시,화물,관용,2025,05,151
경기,하남시,화물,자가용,2025,05,"15,359"
경기,하남시,화물,영업용,2025,05,"2,333"
경기,하남시,화물,계,2025,05,"17,843"
경기,하남시,특수,관용,2025,05,12
경기,하남시,특수,자가용,2025,05,345
경기,하남시,특수,영업용,2025,05,157
경기,하남시,특수,계,2025,05,514
경기,하남시,총계,관용,2025,05,455
경기,하남시,총계,자가용,2025,05,"141,124"
경기,하남시,총계,영업용,2025,05,"3,874"
경기,하남시,총계,계,2025,05,"145,453"
경기,화성시,승용,관용,2025,05,405
경기,화성시,승용,자가용,2025,05,"464,698"
경기,화성시,승용,영업용,2025,05,"2,761"
경기,화성시,승용,계,2025,05,"467,864"
경기,화성시,승합,관용,2025,05,229
경기,화성시,승합,자가용,2025,05,"9,700"
경기,화성시,승합,영업용,2025,05,"2,799"
경기,화성시,승합,계,2025,05,"12,728"
경기,화성시,화물,관용,2025,05,288
경기,화성시,화물,자가용,2025,05,"64,833"
경기,화성시,화물,영업용,2025,05,"8,349"
경기,화성시,화물,계,2025,05,"73,470"
경기,화성시,특수,관용,2025,05,74
경기,화성시,특수,자가용,2025,05,"1,721"
경기,화성시,특수,영업용,2025,05,705
경기,화성시,특수,계,2025,05,"2,500"
경기,화성시,총계,관용,2025,05,996
경기,화성시,총계,자가용,2025,05,"540,952"
경기,화성시,총계,영업용,2025,05,"14,614"
경기,화성시,총계,계,2025,05,"556,562"
경기,계,승용,관용,2025,05,"8,417"
경기,계,승용,자가용,2025,05,"5,521,515"
경기,계,승용,영업용,2025,05,"83,224"
경기,계,승용,계,2025,05,"5,613,156"
경기,계,승합,관용,2025,05,"4,225"
경기,계,승합,자가용,2025,05,"133,376"
경기,계,승합,영업용,2025,05,"32,411"
경기,계,승합,계,2025,05,"170,012"
경기,계,화물,관용,2025,05,"5,789"
경기,계,화물,자가용,2025,05,"711,867"
경기,계,화물,영업용,2025,05,"138,092"
경기,계,화물,계,2025,05,"855,748"
경기,계,특수,관용,2025,05,636
경기,계,특수,자가용,2025,05,"18,962"
경기,계,특수,영업용,2025,05,"12,397"
경기,계,특수,계,2025,05,"31,995"
경기,계,총계,관용,2025,05,"19,067"
경기,계,총계,자가용,2025,05,"6,385,720"
경기,계,총계,영업용,2025,05,"266,124"
경기,계,총계,계,2025,05,"6,670,911"
충북,괴산군,승용,관용,2025,05,78
충북,괴산군,승용,자가용,2025,05,"15,495"
충북,괴산군,승용,영업용,2025,05,135
충북,괴산군,승용,계,2025,05,"15,708"
충북,괴산군,승합,관용,2025,05,58
충북,괴산군,승합,자가용,2025,05,737
충북,괴산군,승합,영업용,2025,05,57
충북,괴산군,승합,계,2025,05,852
충북,괴산군,화물,관용,2025,05,79
충북,괴산군,화물,자가용,2025,05,"7,965"
충북,괴산군,화물,영업용,2025,05,247
충북,괴산군,화물,계,2025,05,"8,291"
충북,괴산군,특수,관용,2025,05,11
충북,괴산군,특수,자가용,2025,05,103
충북,괴산군,특수,영업용,2025,05,31
충북,괴산군,특수,계,2025,05,145
충북,괴산군,총계,관용,2025,05,226
충북,괴산군,총계,자가용,2025,05,"24,300"
충북,괴산군,총계,영업용,2025,05,470
충북,괴산군,총계,계,2025,05,"24,996"
충북,단양군,승용,관용,2025,05,69
충북,단양군,승용,자가용,2025,05,"11,122"
충북,단양군,승용,영업용,2025,05,120
충북,단양군,승용,계,2025,05,"11,311"
충북,단양군,승합,관용,2025,05,53
충북,단양군,승합,자가용,2025,05,443
충북,단양군,승합,영업용,2025,05,82
충북,단양군,승합,계,2025,05,578
충북,단양군,화물,관용,2025,05,119
충북,단양군,화물,자가용,2025,05,"4,853"
충북,단양군,화물,영업용,2025,05,383
충북,단양군,화물,계,2025,05,"5,355"
충북,단양군,특수,관용,2025,05,4
충북,단양군,특수,자가용,2025,05,89
충북,단양군,특수,영업용,2025,05,225
충북,단양군,특수,계,2025,05,318
충북,단양군,총계,관용,2025,05,245
충북,단양군,총계,자가용,2025,05,"16,507"
충북,단양군,총계,영업용,2025,05,810
충북,단양군,총계,계,2025,05,"17,562"
충북,보은군,승용,관용,2025,05,71
충북,보은군,승용,자가용,2025,05,"12,339"
충북,보은군,승용,영업용,2025,05,118
충북,보은군,승용,계,2025,05,"12,528"
충북,보은군,승합,관용,2025,05,57
충북,보은군,승합,자가용,2025,05,580
충북,보은군,승합,영업용,2025,05,87
충북,보은군,승합,계,2025,05,724
충북,보은군,화물,관용,2025,05,113
충북,보은군,화물,자가용,2025,05,"6,423"
충북,보은군,화물,영업용,2025,05,461
충북,보은군,화물,계,2025,05,"6,997"
충북,보은군,특수,관용,2025,05,17
충북,보은군,특수,자가용,2025,05,72
충북,보은군,특수,영업용,2025,05,47
충북,보은군,특수,계,2025,05,136
충북,보은군,총계,관용,2025,05,258
충북,보은군,총계,자가용,2025,05,"19,414"
충북,보은군,총계,영업용,2025,05,713
충북,보은군,총계,계,2025,05,"20,385"
충북,영동군,승용,관용,2025,05,102
충북,영동군,승용,자가용,2025,05,"17,581"
충북,영동군,승용,영업용,2025,05,115
충북,영동군,승용,계,2025,05,"17,798"
충북,영동군,승합,관용,2025,05,61
충북,영동군,승합,자가용,2025,05,659
충북,영동군,승합,영업용,2025,05,93
충북,영동군,승합,계,2025,05,813
충북,영동군,화물,관용,2025,05,117
충북,영동군,화물,자가용,2025,05,"8,234"
충북,영동군,화물,영업용,2025,05,173
충북,영동군,화물,계,2025,05,"8,524"
충북,영동군,특수,관용,2025,05,13
충북,영동군,특수,자가용,2025,05,92
충북,영동군,특수,영업용,2025,05,40
충북,영동군,특수,계,2025,05,145
충북,영동군,총계,관용,2025,05,293
충북,영동군,총계,자가용,2025,05,"26,566"
충북,영동군,총계,영업용,2025,05,421
충북,영동군,총계,계,2025,05,"27,280"
충북,옥천군,승용,관용,2025,05,77
충북,옥천군,승용,자가용,2025,05,"20,533"
충북,옥천군,승용,영업용,2025,05,179
충북,옥천군,승용,계,2025,05,"20,789"
충북,옥천군,승합,관용,2025,05,60
충북,옥천군,승합,자가용,2025,05,782
충북,옥천군,승합,영업용,2025,05,87
충북,옥천군,승합,계,2025,05,929
충북,옥천군,화물,관용,2025,05,85
충북,옥천군,화물,자가용,2025,05,"8,037"
충북,옥천군,화물,영업용,2025,05,693
충북,옥천군,화물,계,2025,05,"8,815"
충북,옥천군,특수,관용,2025,05,11
충북,옥천군,특수,자가용,2025,05,155
충북,옥천군,특수,영업용,2025,05,98
충북,옥천군,특수,계,2025,05,264
충북,옥천군,총계,관용,2025,05,233
충북,옥천군,총계,자가용,2025,05,"29,507"
충북,옥천군,총계,영업용,2025,05,"1,057"
충북,옥천군,총계,계,2025,05,"30,797"
충북,음성군,승용,관용,2025,05,84
충북,음성군,승용,자가용,2025,05,"49,030"
충북,음성군,승용,영업용,2025,05,314
충북,음성군,승용,계,2025,05,"49,428"
충북,음성군,승합,관용,2025,05,69
충북,음성군,승합,자가용,2025,05,"2,021"
충북,음성군,승합,영업용,2025,05,209
충북,음성군,승합,계,2025,05,"2,299"
충북,음성군,화물,관용,2025,05,111
충북,음성군,화물,자가용,2025,05,"13,736"
충북,음성군,화물,영업용,2025,05,"1,489"
충북,음성군,화물,계,2025,05,"15,336"
충북,음성군,특수,관용,2025,05,15
충북,음성군,특수,자가용,2025,05,258
충북,음성군,특수,영업용,2025,05,140
충북,음성군,특수,계,2025,05,413
충북,음성군,총계,관용,2025,05,279
충북,음성군,총계,자가용,2025,05,"65,045"
충북,음성군,총계,영업용,2025,05,"2,152"
충북,음성군,총계,계,2025,05,"67,476"
충북,제천시,승용,관용,2025,05,108
충북,제천시,승용,자가용,2025,05,"55,291"
충북,제천시,승용,영업용,2025,05,705
충북,제천시,승용,계,2025,05,"56,104"
충북,제천시,승합,관용,2025,05,81
충북,제천시,승합,자가용,2025,05,"1,620"
충북,제천시,승합,영업용,2025,05,177
충북,제천시,승합,계,2025,05,"1,878"
충북,제천시,화물,관용,2025,05,155
충북,제천시,화물,자가용,2025,05,"13,556"
